lemma,upos,doc_count,total_count,mean_count,max_count,category,notes,pos_group,suggested_category_ChatGPT,suggested_category_Claude,notes_Claude,top_subjects,top_objects,top_comps,top_obls,top_noun_roles,top_head_verbs,top_amod,top_compound
task,VERB,3,3,1.0,1,,,VERB,,UNCLEAR,,I:3 | which:1 | this:1,,,,obl:29 | obj:17 | nmod:7 | nsubj:6 | conj:5,use:10 | handle:4 | spend:3 | do:3 | help:2,creative:8 | administrative:6 | technical:3 | more:3 | mundane:2,admin:6 | photoshop:1 | planning:1 | function:1 | publishing:1
themed,VERB,3,3,1.0,1,,,VERB,,UNCLEAR,,,,,,,,,
transfer,VERB,3,3,1.0,1,,,VERB,,WORKFLOW,,I:1,it:1 | draw:1,,AI:1,,,,
transition,VERB,3,3,1.0,1,,,VERB,,UNCLEAR,,I:1,,,AI:1 | one:1,obj:2,make:1 | get:1,smooth:1,
trigger,VERB,3,3,1.0,1,,,VERB,,CONTROL,,it:1,noise:1 | that:1 | politeness:1,,,,,,
update,VERB,3,3,1.0,1,,,VERB,,MODIFY,,interior:1,concept:1,,,obl:3 | obj:1,implement:1 | give:1 | leave:1 | post:1,new:1,
visit,VERB,3,3,1.0,1,,,VERB,,UNCLEAR,,I:2,area:1 | Bali:1,,,,,,
waste,VERB,3,3,1.0,1,,,VERB,,UNCLEAR,,it:1,time:1,,,conj:1,saturate:1,,
weave,VERB,3,3,1.0,1,,,VERB,,UNCLEAR,,human:1,that:2 | they:1,,story:1 | plot:1,,,,
code,VERB,2,3,1.5,2,,,VERB,DELEGATE,PRODUCE,,I:2,anything:1 | they:1,,level:1,obl:3 | obj:3 | compound:1,use:2 | work:1 | write:1 | grasp:1 | structure:1,,
convince,VERB,2,3,1.5,2,,,VERB,,CONTROL,,,person:1 | client:1,pay:1 | come:1,,,,,
export,VERB,2,3,1.5,2,,,VERB,,WORKFLOW,,,reasoning:2 | they:1,,PC:1 | party:1,,,,
frustrate,VERB,2,3,1.5,2,,,VERB,,UNCLEAR,,I:1,,,first:1 | how:1,,,,
light,VERB,2,3,1.5,2,,,VERB,,UNCLEAR,,I:1,work:1 | subject:1,,Business:1 | environment:1,compound:3 | nmod:1 | obj:1 | obl:1 | conj:1,support:1 | view:1,green:1 | different:1,
map,VERB,2,3,1.5,2,,,VERB,,UNCLEAR,,thing:1,structure:1 | it:1,,scratch:1 | structure:1,compound:5 | nmod:3 | obj:3 | obl:2,find:1 | design:1 | create:1 | take:1 | fit:1,custom:1 | antique:1,fantasy:3 | fountain:1 | -drawn:1 | ultra-violet:1
process,VERB,2,3,1.5,2,,,VERB,,WORKFLOW,,I:2 | it:2 | ideation:1 | which:1 | change:1,information:2 | script:1,,,obj:58 | obl:57 | nmod:44 | nsubj:25 | root:4,make:12 | use:10 | enjoy:5 | go:5 | continue:5,creative:34 | entire:6 | own:4 | actual:4 | same:3,writing:7 | editing:6 | design:5 | creation:4 | brainstorming:4
procreate,VERB,2,3,1.5,2,,,VERB,,UNCLEAR,,,,,,compound:1,,,
protect,VERB,2,3,1.5,2,,,VERB,,UNCLEAR,,you:1,design:1 | ownership:1,,,,,,
quit,VERB,2,3,1.5,2,,,VERB,,UNCLEAR,,I:1 | who:1,group:1,,,,,,
reread,VERB,2,3,1.5,2,,,VERB,,UNCLEAR,,I:2,it:1,,draft:1,obl:1,do:1,multiple:1,
slip,VERB,2,3,1.5,2,,,VERB,,UNCLEAR,,that:1 | they:1,,,crack:1 | through:1 | command:1,,,,
untangle,VERB,2,3,1.5,2,,,VERB,,UNCLEAR,,,aspect:1,,,,,,
wind,VERB,2,3,1.5,2,,,VERB,,UNCLEAR,,this:1 | I:1,,take:1 | use:1,,nmod:1,,,
Lower,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,expectation:2,,,,,,
abandon,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,one:1 | tool:1,,,,,,
abuse,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,it:1,AI:1,,,appos:1,,,
adhere,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,that:1,,,style:1,,,,
aid,VERB,2,2,1.0,1,,,VERB,,ASSIST,,AI:1,research:1 | I:1,,,obl:2 | root:1 | ccomp:1,round:1 | think:1 | use:1,great:1,
allude,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,specifics:1 | darkness:1,,,,
analyse,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,score:1 | analytics:1,,,,,,
articulate,VERB,2,2,1.0,1,,,VERB,,COMMUNICATE,,I:1,it:1,,,,,,
assess,VERB,2,2,1.0,1,,,VERB,,EVALUATE,,,possibility:1 | weakness:1,,,,,,
attract,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,player:1 | creative:1,,table:1 | tool:1,,,,
back,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,it:2 | one:1,research:1 | it:1,,with:1 | photo:1 | assistant:1 | insight:1 | expert:1,compound:3 | nsubj:2 | nmod:2 | conj:1 | obj:1,do:1,laid:1,call:1
blow,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,they:1,writer:1,,water:1,,,,
blur,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,line:1,,,,,,
boot,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1 | hope:1,confidence:1 | designer:1,,there:1,root:1,,more:1,
browse,VERB,2,2,1.0,1,,,VERB,,EXPLORE,,,page:1,,ten:1,,,,
burn,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,myself:1,,,compound:1,,,
cast,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,number:1,nmod:2 | obl:2,brainstorm:1 | bring:1,,
categorize,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,,,,,
charge,VERB,2,2,1.0,1,,,VERB,,ACCESS,,I:6 | person:1,$:1 | more:1,,pack:1 | good:1,root:3 | parataxis:2 | conj:1 | ccomp:1,serve:1 | know:1 | manage:1,,
chase,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,,,,,,,
collect,VERB,2,2,1.0,1,,,VERB,,ACCESS,,I:1,bunch:1 | paycheck:1,,,,,,
comb,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,internet:1,,YouTube:1,,,,
compete,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:2,,,AI:1 | that:1,,,,
composite,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,grandparent:1 | character:1,,example:1 | scene:1,,,,
concept,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,important:1,,,,obj:19 | compound:10 | nmod:9 | obl:9 | conj:6,explain:2 | come:2 | understand:2 | prove:1 | consider:1,initial:3 | basic:3 | own:2 | new:1 | novel:1,character:2 | level:1 | proof:1 | writing:1 | design:1
conceptualise,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,idea:1,,,,,,
confirm,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,possible:1,,,,,
contact,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,client:1 | I:1,I:1 | they:1,,,nmod:2 | obl:1,get:1,,company:1 | know:1 | industry:1
contract,VERB,2,2,1.0,1,,,VERB,,ACCESS,,I:2,,work:1 | take:1,,compound:2 | conj:2 | nsubj:1 | nsubj:pass:1,base:1 | say:1 | swamp:1,,
copyright,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,work:1,,image:1,conj:1 | compound:1 | obl:1,provide:1,,
count,VERB,2,2,1.0,1,,,VERB,,STATE,,you:1,suggestion:1,,writing:1 | I:1,conj:3 | obl:2 | nmod:1 | nsubj:1,rewrite:1 | be:1,rough:1 | require:1 | high:1 | low:1,word:2 | poly:2 | breathing:1 | character:1
crochet,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,hat:1,,,compound:2 | conj:1,,,
curate,VERB,2,2,1.0,1,,,VERB,CONTROL,UNCLEAR,,,,,point:1,,,,
customize,VERB,2,2,1.0,1,,,VERB,,MODIFY,,,,,,,,,
cycle,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,you:1,,,name:1 | that:1,nmod:1 | obj:1 | obl:1,describe:1 | break:1,,weather:1 | day:1
dabble,VERB,2,2,1.0,1,,,VERB,,EXPLORE,,I:1 | photographer:1,,,type:1 | it:1,,,,
decrease,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,demand:1,,,,obl:1,lead:1,,
dedicate,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,energy:1 | time:1,,work:1 | AI:1,,,,
deepen,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,ability:1 | lore:1,,,,,,
degrade,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,quality:1,,,,,,,
denoise,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,,obj:1,use:1,,photoshop:1 | AI:1
detail,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,they:1 | it:1,strategy:1 | process:1,,,obj:18 | obl:16 | nmod:11 | conj:4 | appos:1,add:4 | give:2 | get:2 | bogg:2 | go:2,small:3 | more:3 | specific:2 | sensory:1 | vivid:1,AI:1 | booking:1 | wedding:1 | plot:1
devote,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,episode:1,,that:1,,,,
dig,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,that:1,,,stroke:1 | draw:1,,,,
discourage,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,,,,,
discover,VERB,2,2,1.0,1,,,VERB,,EXPLORE,,team:1 | we:1,tool:1 | character:1,,,,,,
dislike,VERB,2,2,1.0,1,,,VERB,,ATTITUDE,,,suggestion:1,,,,,,
distill,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,result:1 | page:1,,what:1,,,,
distort,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,shape:1,character:1,,,,,,
document,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,process:2,,general:1 | media:1,obj:6 | obl:3 | conj:2,create:2 | produce:1 | critique:1 | work:1 | review:1,usable:1 | final:1 | collaborative:1 | long:1,pdf:1 | onboarding:1 | word:1
drill,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,enclosure:1,,practice:1 | thing:1,,,,
dump,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:2,all:1 | lot:1,,bin:1 | past:1,compound:1,,,
ease,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,burden:1 | some:1,,,obl:1 | compound:1 | root:1,go:1,,
educate,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,,,it:1,,,,
elaborate,VERB,2,2,1.0,1,,,VERB,,COMMUNICATE,,we:1,,,idea:1 | detail:1,,,,
elevate,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,this:1,we:1,,species:1,,,,
eliminate,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,what:1 | lot:1,,,,,,
embroider,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,,,,,
emphasize,VERB,2,2,1.0,1,,,VERB,,COMMUNICATE,,clip:1,word:1 | point:1,,sentence:1 | example:1 | video:1,,,,
entail,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,project:1 | process:1,,focus:1 | record:1,engineering:1,,,,
eradicate,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,AI:1,need:1,,,,,,
estimate,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,time:1 | yarn:1,,,obj:1,give:1,close:1,
exhibit,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,first:1,skill:1 | work:1,,,,,,
filter,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,number:1,,,,
fire,VERB,2,2,1.0,1,,,VERB,,ACCESS,,community:1,,,AI:1,compound:1 | root:1,,,
float,VERB,2,2,1.0,1,,,VERB,,STATE,,,,,,,,,
fold,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,laundry:1,itself:1,,,,,,
fragment,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,,obl:1 | obj:1,write:1 | remove:1,,sentence:1
fulfil,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,content:1,need:1,,year:1,,,,
game,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,it:1 | first:1,system:1,,project:1,compound:23 | obl:13 | obj:10 | nmod:5 | nmod:poss:2,use:4 | play:2 | create:2 | change:2 | run:2,fun:1 | little:1 | mobile:1 | regular:1 | casual:1,video:4 | board:3 | card:2 | TTRPG:1 | d&d:1
gape,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,,,,,
glean,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:2,idea:1,,conversation:1,,,,
google,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:2,something:1,,page:1,,,,
hallucinate,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,character:1,,,,,,
hammer,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,we:1,change:1 | detail:1,,,obj:2,use:1 | create:1,,
harm,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,it:1 | AI:1,her:1 | effort:1,,,nsubj:1 | obj:1,be:1 | do:1,little:1,
head,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,it:1,,,,obl:11 | obj:3 | acl:relcl:2 | nmod:1,have:2 | racing:1 | pursue:1 | replicate:1 | take:1,own:1,
hook,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,client:1 | machine:1,obj:2 | nmod:1 | conj:1,find:1 | need:1,,
imitate,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,AI:1,writer:1 | that:1,,,,,,
impress,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,consumer:1,,,food:1,,,,
inclined,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1 | AI:1 | they:1,that:1,return:1,pattern:1,,,,
input,VERB,2,2,1.0,1,,,VERB,,WORKFLOW,,we:1 | I:1,datum:1 | project:1,,,obl:7 | obj:4 | nmod:3 | conj:1 | nsubj:outer:1,generate:2 | get:1 | rely:1 | require:1 | take:1,human:4 | creative:4 | minimal:2 | more:1 | little:1,
insert,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,they:1,that:1,,presentation:1 | conversation:1 | time:1,compound:1,,,
instruct,VERB,2,2,1.0,1,,,VERB,,CONTROL,,,it:1,guide:1,,,,,
interest,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,that:2,I:2,,philosophy:1,obj:6 | nmod:3 | ccomp:1,have:2 | lose:1 | show:1 | spark:1 | think:1,more:1 | main:1 | other:1 | personal:1 | musical:1,
interpret,VERB,2,2,1.0,1,,,VERB,,COGNITION,,AI:1,direction:1 | intention:1,,,,,,
interview,VERB,2,2,1.0,1,,,VERB,,COMMUNICATE,,I:2 | he:1,,,term:1 | strength:1,root:1 | conj:1 | nmod:1 | obl:1,,real:1,
investigate,VERB,2,2,1.0,1,,,VERB,,EXPLORE,,that:1 | developer:1,that:1,,,,,,
judge,VERB,2,2,1.0,1,,,VERB,,EVALUATE,,,book:1 | they:1,cover:1,,,,,
justify,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,why:1,want:1,,,,,
kill,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,background:1 | art:1,,,,,,
land,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,it:1 | we:1,,,reader:1,,,,
last,VERB,2,2,1.0,1,,,VERB,,STATE,,,,,plugin:1,,,,
level,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,they:1 | AI:1 | it:1 | suggestion:1,some:1 | writing:1,,,obl:15 | obj:14 | compound:8 | conj:5 | nsubj:3,do:4 | have:3 | use:2 | be:2 | involve:2,high:5 | necessary:1 | good:1 | enough:1 | equal:1,surface:5 | difficulty:2 | grade:2 | reading:2 | quality:1
lie,VERB,2,2,1.0,1,,,VERB,,STATE,,I:1,,,belly:1,,,,
line,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,it:2 | I:1 | photo:1 | that:1,,,commission:1,obj:10 | obl:9 | compound:4 | root:3 | nmod:3,create:4 | blur:1 | vary:1 | activate:1 | write:1,fine:3 | first:2 | black:1 | catchy:1 | finish:1,plot:2 | ley:1 | core:1 | opening:1 | tag:1
list,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,it:1,which:1 | festival:1,,tourist:1,obj:21 | obl:11 | nmod:2 | nsubj:2 | compound:1,ask:6 | provide:5 | have:4 | get:3 | generate:3,long:1 | wide:1 | helpful:1 | do:1,paper:1 | character:1 | card:1 | art:1 | supply:1
locate,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,source:1,,country:1,,,,
master,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,it:1,,,nmod:1 | root:1 | compound:1,,s:1 | professional:1,dungeon:1 | game:1
mimick,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,humanity:1 | human:1,,good:1,,,,
misuse,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,tool:1,scare:1,,,,,
model,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,it:1,,scratch:1 | image:1 | reference:1 | there:1,nsubj:72 | obj:51 | obl:29 | iobj:23 | nmod:23,use:25 | ask:18 | give:11 | have:5 | provide:5,different:5 | large:4 | generate:4 | multiple:3 | advanced:2,AI:41 | image:6 | D:4 | text:3 | language:3
modify,VERB,2,2,1.0,1,,,VERB,,MODIFY,,that:1,,,Firefly:1,,,,
note,VERB,2,2,1.0,1,,,VERB,,COMMUNICATE,,it:1,,have:1,,obj:10 | obl:4 | nmod:4 | nsubj:3 | conj:2,make:4 | take:2 | write:1 | generate:1 | gather:1,brief:1 | random:1 | messy:1 | more:1,Google:1 | character:1
obtain,VERB,2,2,1.0,1,,,VERB,,ACCESS,,,objective:1 | measurement:1,,,,,,
operate,VERB,2,2,1.0,1,,,VERB,,WORKFLOW,,AI:1,,,partner:1 | schedule:1,,,,
order,VERB,2,2,1.0,1,,,VERB,,CONTROL,,it:1,pcb:1 | thought:1,,file:1,fixed:9 | obl:4 | conj:2 | obj:2 | ccomp:1,put:1 | go:1 | write:1 | receive:1 | have:1,random:1 | biblical:1 | good:1 | solid:1,
overcome,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,obstacle:1 | limitation:1,,,,,,
oversaturate,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,asset:1,market:2,,,,,,
pace,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,scene:1,,,obl:1 | obj:1 | nsubj:1,progress:1 | keep:1,slow:1 | steady:1 | fast:1,writing:1
perfect,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,writing:2 | one:1 | ability:1 | video:1 | it:1,sentence:1 | branding:1,,I:1,,,,
personalize,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,that:1,,,story:1,,,,
photoshop,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,that:1,,picture:1 | up:1 | image:1,nmod:5 | compound:4 | conj:1 | nsubj:1,,,
photoshopp,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,it:1,set:1,,,,,
plot,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,story:1,,,compound:17 | nmod:7 | obj:6 | obl:6 | nsubj:3,have:2 | make:2 | keep:1 | summarise:1 | move:1,great:1 | overall:1 | own:1 | overarching:1 | main:1,brainstorming:1 | manga:1
pop,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,prompt:1 | it:1,,AI:1 | chatbot:1,compound:1 | conj:1,,,
prepp,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,thumbnail:1 | thing:1,,,,,,
profit,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,means:1,nmod:2 | obj:2 | obl:1 | compound:1 | conj:1,drive:1 | take:1 | maximize:1,,
project,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,it:2 | this:1 | feature:1,,,,nsubj:69 | obl:65 | obj:44 | nmod:43 | compound:10,work:12 | involve:10 | have:9 | do:8 | use:7,typical:32 | recent:10 | creative:6 | different:5 | current:5,writing:3 | 3d:2 | video:2 | client:1 | mixing:1
query,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,thing:1,,something:1,,,,
question,VERB,2,2,1.0,1,,,VERB,,COMMUNICATE,,that:2 | problem:1 | it:1 | you:1,decision:1,make:1,,obj:60 | root:16 | obl:11 | nsubj:7 | conj:4,ask:26 | have:20 | answer:13 | let:4 | sound:3,quick:2 | difficult:2 | more:2 | precise:2 | obscure:1,troubleshooting:1 | workflow:1 | choice:1 | follow:1 | biology:1
quote,VERB,2,2,1.0,1,,,VERB,,COMMUNICATE,,one:1,request:1 | bird:1,,,conj:5 | obj:3 | obl:1,send:1 | respond:1 | give:1,previous:1,gig:2
rather,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:2,it:1 | role:1,use:2,,,,,
recall,VERB,2,2,1.0,1,,,VERB,,COGNITION,,I:1,something:1,read:1,project:1 | month:1,,,,
reign,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,myself:1,,structure:1 | doomerism:1 | kind:1,obj:1,have:1,free:1,
remix,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,what:1,there:1,thing:1,,,,
rent,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,home:1,,shoot:1,,,,
repair,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1 | AI:1,electronics:2,,,,,,
rephrase,VERB,2,2,1.0,1,,,VERB,,MODIFY,,,part:1 | thing:1,,,,,,
reply,VERB,2,2,1.0,1,,,VERB,,COMMUNICATE,,I:1,,,it:1,,,,
resolve,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,thing:1,,,,,,,
reverse,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,it:1,,engineer:1,,,,,
revolve,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,skill:1 | article:1,,,family:1,,,,
rip,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,scene:1,,,,,,
rob,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,it:1 | my:1,element:1,,gunpoint:1,,,,
roll,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,eye:1,,anyone:1,compound:2 | nmod:1,,,
ruin,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,livelihood:1 | it:1,,ink:1,,,,
rule,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,concept:1,,,obj:3 | compound:2 | nmod:1 | obl:1 | conj:1,come:1 | base:1 | include:1 | force:1 | look:1,basic:1 | strict:1,
saturate,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,it:1,,,trope:1,,,,
scale,VERB,2,2,1.0,1,,,VERB,,MODIFY,,llm:1 | user:1 | I:1,business:1,,through:1,compound:2 | conj:1 | ccomp:1,,small:1,
scan,VERB,2,2,1.0,1,,,VERB,,EXPLORE,,I:2,that:1 | page:1,,,,,,
score,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,work:1 | ad:1,,,obj:2,analyse:1 | make:1,,film:1
scour,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,it:1,,documentation:1 | scene:1,,,,
scrape,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,web:1,,,,
scroll,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,that:1,,,hundred:1 | piece:1,,,,
sculpt,VERB,2,2,1.0,1,,,VERB,,PRODUCE,,,her:1 | audio:1,,intention:1,,,,
seal,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,they:1,,coat:1,,,,
separate,VERB,2,2,1.0,1,,,VERB,,WORKFLOW,,,logo:1 | aspect:1,,I:1,,,,
sew,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,AI:1 | plush:1,,,,,,,
shorten,VERB,2,2,1.0,1,,,VERB,,MODIFY,,we:1,passage:1 | gap:1,,time:1,,,,
shoulder,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,some:1 | weight:1,,,nmod:2,,,
slap,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,it:1,,work:1 | own:1,,,,
sleep,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,forest:2,compound:1 | nmod:1,,,
solve,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,which:1,one:1 | issue:1,,,,,,
spitball,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,idea:1,,,,,,
splice,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,part:1 | element:1 | bunch:1,,they:1,,,,
step,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,it:1,,,team:1 | way:1 | creativity:1 | writer:1,obl:11 | obj:5 | nmod:4 | nsubj:outer:4 | nsubj:2,use:5 | go:3 | include:2 | continue:1 | get:1,next:5 | creative:2 | practice:1 | tedious:1 | actual:1,revision:1 | brainstorming:1 | workflow:1
stiff,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,they:1,,money:1,,,,
storyboard,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,project:1 | it:1,video:1 | idea:1,,YouTube:1 | concept:1,compound:1,,,
structuring,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,presentation:1 | writing:1,,,,,,
subscribe,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,,,website:1 | that:1,,,,
suck,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,,,,,
summarize,VERB,2,2,1.0,1,,,VERB,WORKFLOW,COMMUNICATE,,,it:1,,I:1,,,,
tidy,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,I:1,it:1,,,,,,
tighten,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,it:2,,,,,,
toss,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,idea:1 | thing:1,,mind:1,,,,
trace,VERB,2,2,1.0,1,,,VERB,,ACCESS,,I:1,shape:1,,sketche:1,,,,
track,VERB,2,2,1.0,1,,,VERB,,ACCESS,,that:1,trend:1 | CPC:1,,campaign:1,obj:17 | obl:5 | nmod:2 | appos:1 | compound:1,keep:11 | lose:4 | make:2 | get:1 | send:1,several:1 | different:1 | specific:1,
trend,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,measurement:1,theme:1,like:1,,obl:3 | obj:2 | conj:2 | compound:1 | ccomp:1,pick:1 | predict:1 | keep:1 | track:1 | see:1,change:1,
validate,VERB,2,2,1.0,1,,,VERB,,EVALUATE,,AI:1,information:1,,,,,,
value,VERB,2,2,1.0,1,,,VERB,,ATTITUDE,,who:1 | art:1,art:1,,,obj:7 | conj:2 | nsubj:pass:1 | obl:1,reduce:2 | appreciate:1 | give:1 | put:1 | generate:1,high:1 | little:1 | human:1 | relative:1,face:1 | brand:1
verify,VERB,2,2,1.0,1,,,VERB,,EVALUATE,,,,have:1,,,,,
visualize,VERB,2,2,1.0,1,,,VERB,,COGNITION,,I:1,they:1 | datum:1,,example:1,,,,
wake,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,,,Swellview:1 | it:1,,,,
weed,VERB,2,2,1.0,1,,,VERB,,UNCLEAR,,,vinyl:1 | design:1,,,,,,
hydrate,VERB,1,4,4.0,4,,,VERB,,UNCLEAR,,we:2,,hydrate:1,,,,,
apologize,VERB,1,2,2.0,2,,,VERB,,UNCLEAR,,I:1,,,I:1 | mistake:1,,,,
bark,VERB,1,2,2.0,2,,,VERB,,UNCLEAR,,I:1 | that:1,tree:1,,much:1,,,,
bridge,VERB,1,2,2.0,2,,,VERB,,UNCLEAR,,,gap:2,,,obj:1,find:1,,
